full_name,stars,html_url,created_at,updated_at,size,language,age_years,num_releases
google/agera,7169,https://github.com/google/agera,2015-12-17T13:22:58Z,2025-08-27T09:08:44Z,968,Java,9.72,16
dependency-check/DependencyCheck,7168,https://github.com/dependency-check/DependencyCheck,2012-09-03T20:43:30Z,2025-09-06T06:05:02Z,296520,Java,13.01,30
NanoHttpd/nanohttpd,7162,https://github.com/NanoHttpd/nanohttpd,2012-08-10T21:52:42Z,2025-09-06T09:07:48Z,1375,Java,13.07,3
didi/KnowStreaming,7144,https://github.com/didi/KnowStreaming,2020-03-19T05:13:51Z,2025-09-06T01:26:24Z,200024,Java,5.47,23
ogaclejapan/SmartTabLayout,7102,https://github.com/ogaclejapan/SmartTabLayout,2015-02-14T11:25:51Z,2025-09-06T03:55:45Z,14671,Java,10.56,0
JakeWharton/ActionBarSherlock,7077,https://github.com/JakeWharton/ActionBarSherlock,2011-03-07T17:28:54Z,2025-09-06T13:09:07Z,21244,Java,14.5,30
Genymobile/gnirehtet,7065,https://github.com/Genymobile/gnirehtet,2017-02-09T16:01:13Z,2025-09-06T09:54:22Z,1036,Java,8.57,12
Alluxio/alluxio,7065,https://github.com/Alluxio/alluxio,2012-12-21T17:43:46Z,2025-09-06T09:13:15Z,205633,Java,12.71,30
naman14/Timber,7056,https://github.com/naman14/Timber,2015-06-12T16:43:55Z,2025-09-04T11:42:52Z,17485,Java,10.24,5
google/error-prone,7038,https://github.com/google/error-prone,2014-08-21T23:26:50Z,2025-09-05T08:34:59Z,155335,Java,11.04,30
NLPchina/elasticsearch-sql,7033,https://github.com/NLPchina/elasticsearch-sql,2014-08-24T14:26:31Z,2025-09-01T10:55:52Z,8902,Java,11.04,30
h2pl/JavaTutorial,7030,https://github.com/h2pl/JavaTutorial,2018-05-01T15:57:21Z,2025-09-06T15:30:28Z,4933,Java,7.35,1
rest-assured/rest-assured,7021,https://github.com/rest-assured/rest-assured,2010-10-21T08:35:43Z,2025-09-05T13:18:22Z,11577,Java,14.88,0
AutoMQ/automq,7009,https://github.com/AutoMQ/automq,2023-08-17T07:50:13Z,2025-09-06T16:42:24Z,167327,Java,2.06,30
mrniko/netty-socketio,6993,https://github.com/mrniko/netty-socketio,2012-01-12T11:43:49Z,2025-09-03T02:02:22Z,2254,Java,13.65,19
wiremock/wiremock,6972,https://github.com/wiremock/wiremock,2011-10-09T20:27:24Z,2025-09-06T20:42:59Z,47993,Java,13.91,30
DroidPluginTeam/DroidPlugin,6962,https://github.com/DroidPluginTeam/DroidPlugin,2015-08-27T11:14:57Z,2025-09-03T06:05:52Z,1859,Java,10.03,2
alibaba/jvm-sandbox,6920,https://github.com/alibaba/jvm-sandbox,2017-08-03T02:55:31Z,2025-08-31T09:48:15Z,1874,Java,8.09,13
hongyangAndroid/okhttputils,6865,https://github.com/hongyangAndroid/okhttputils,2015-08-17T14:53:29Z,2025-09-02T08:12:24Z,17152,Java,10.06,0
Meituan-Dianping/walle,6847,https://github.com/Meituan-Dianping/walle,2017-01-10T03:39:25Z,2025-09-05T07:57:32Z,528,Java,8.65,1
exadel-inc/CompreFace,6846,https://github.com/exadel-inc/CompreFace,2020-07-06T08:29:43Z,2025-09-06T10:19:49Z,566295,Java,5.17,11
macrozheng/springcloud-learning,6826,https://github.com/macrozheng/springcloud-learning,2019-09-07T02:36:16Z,2025-09-04T02:56:00Z,261,Java,6.0,0
rabbitmq/rabbitmq-tutorials,6804,https://github.com/rabbitmq/rabbitmq-tutorials,2010-09-21T11:41:26Z,2025-09-02T06:42:01Z,5579,Java,14.96,0
zo0r/react-native-push-notification,6787,https://github.com/zo0r/react-native-push-notification,2015-12-14T19:53:36Z,2025-09-04T15:23:35Z,1688,Java,9.73,30
smuyyh/BookReader,6779,https://github.com/smuyyh/BookReader,2016-08-03T05:17:27Z,2025-09-05T09:47:40Z,31940,Java,9.09,0
junit-team/junit-framework,6778,https://github.com/junit-team/junit-framework,2015-01-11T19:06:10Z,2025-09-06T12:13:44Z,38427,Java,10.65,30
Angel-ML/angel,6776,https://github.com/Angel-ML/angel,2017-04-25T05:57:43Z,2025-09-03T18:10:51Z,93586,Java,8.37,19
CoderLeixiaoshuai/java-eight-part,6768,https://github.com/CoderLeixiaoshuai/java-eight-part,2020-10-16T16:27:04Z,2025-09-06T13:31:30Z,308,Java,4.89,0
guardianproject/haven,6727,https://github.com/guardianproject/haven,2017-03-01T03:20:03Z,2025-09-06T11:10:21Z,24387,Java,8.52,30
markzhai/AndroidPerformanceMonitor,6727,https://github.com/markzhai/AndroidPerformanceMonitor,2016-01-17T05:23:22Z,2025-09-05T03:43:42Z,1077,Java,9.64,0
getActivity/AndroidProject,6716,https://github.com/getActivity/AndroidProject,2018-10-23T10:30:55Z,2025-09-05T12:04:43Z,89374,Java,6.87,17
gzu-liyujiang/AndroidPicker,6711,https://github.com/gzu-liyujiang/AndroidPicker,2015-10-21T14:21:16Z,2025-09-05T11:51:55Z,28197,Java,9.88,30
zouzg/mybatis-generator-gui,6706,https://github.com/zouzg/mybatis-generator-gui,2016-05-08T22:39:39Z,2025-09-03T07:39:41Z,14934,Java,9.33,16
fuzhengwei/itstack-demo-design,6705,https://github.com/fuzhengwei/itstack-demo-design,2020-05-20T13:45:30Z,2025-09-05T09:19:57Z,1827,Java,5.3,0
527515025/springBoot,6698,https://github.com/527515025/springBoot,2016-11-07T02:13:31Z,2025-09-03T07:39:43Z,868,Java,8.83,0
hongyangAndroid/AndroidAutoLayout,6676,https://github.com/hongyangAndroid/AndroidAutoLayout,2015-11-19T02:09:11Z,2025-08-29T08:34:24Z,7466,Java,9.8,0
Meituan-Dianping/Leaf,6665,https://github.com/Meituan-Dianping/Leaf,2018-12-11T07:41:35Z,2025-09-06T16:58:55Z,149,Java,6.74,0
apache/storm,6651,https://github.com/apache/storm,2013-11-05T08:00:14Z,2025-09-04T18:51:08Z,156263,Java,11.84,5
yanzhenjie/AndPermission,6647,https://github.com/yanzhenjie/AndPermission,2016-09-11T05:17:34Z,2025-09-03T03:07:31Z,1665,Java,8.99,0
spring-projects/spring-ai,6642,https://github.com/spring-projects/spring-ai,2023-06-27T18:57:29Z,2025-09-06T12:44:27Z,88581,Java,2.2,1
Col-E/Recaf,6640,https://github.com/Col-E/Recaf,2017-07-27T06:01:10Z,2025-09-06T21:20:28Z,59971,Java,8.11,30
quartz-scheduler/quartz,6603,https://github.com/quartz-scheduler/quartz,2016-03-07T14:05:37Z,2025-09-06T10:15:43Z,26723,Java,9.5,5
raphw/byte-buddy,6603,https://github.com/raphw/byte-buddy,2013-11-25T19:38:03Z,2025-09-04T07:37:11Z,1006561,Java,11.78,30
GrenderG/Toasty,6601,https://github.com/GrenderG/Toasty,2017-01-18T18:52:41Z,2025-09-06T17:06:27Z,977,Java,8.63,19
apache/hertzbeat,6586,https://github.com/apache/hertzbeat,2022-02-04T14:48:56Z,2025-09-06T14:07:41Z,329963,Java,3.59,6
apache/zeppelin,6557,https://github.com/apache/zeppelin,2015-03-25T07:00:06Z,2025-09-06T11:37:44Z,108395,Java,10.45,0
JesusFreke/smali,6535,https://github.com/JesusFreke/smali,2012-09-23T19:51:16Z,2025-09-06T16:57:44Z,9535,Java,12.95,0
NLPchina/ansj_seg,6530,https://github.com/NLPchina/ansj_seg,2012-09-05T05:56:24Z,2025-09-03T03:08:47Z,352518,Java,13.0,3
jOOQ/jOOQ,6515,https://github.com/jOOQ/jOOQ,2011-04-17T10:43:33Z,2025-09-06T13:59:16Z,280357,Java,14.39,30
ximsfei/Android-skin-support,6510,https://github.com/ximsfei/Android-skin-support,2017-01-12T15:03:54Z,2025-09-05T19:45:04Z,54130,Java,8.65,0
processing/processing,6505,https://github.com/processing/processing,2013-01-24T21:17:22Z,2025-08-29T08:30:12Z,1648017,Java,12.62,30
MuntashirAkon/AppManager,6478,https://github.com/MuntashirAkon/AppManager,2020-05-30T04:08:56Z,2025-09-06T21:56:50Z,79193,Java,5.27,30
FongMi/TV,6469,https://github.com/FongMi/TV,2022-06-22T09:10:23Z,2025-09-06T19:43:39Z,340561,Java,3.21,0
getActivity/XXPermissions,6438,https://github.com/getActivity/XXPermissions,2018-06-15T14:31:29Z,2025-09-06T03:04:33Z,86664,Java,7.23,30
traccar/traccar,6438,https://github.com/traccar/traccar,2012-04-16T08:33:49Z,2025-09-06T21:32:12Z,24356,Java,13.39,30
wxiaoqi/Spring-Cloud-Platform,6430,https://github.com/wxiaoqi/Spring-Cloud-Platform,2017-05-25T10:35:26Z,2025-09-03T18:59:19Z,212466,Java,8.28,3
ArthurHub/Android-Image-Cropper,6429,https://github.com/ArthurHub/Android-Image-Cropper,2015-01-15T10:49:37Z,2025-09-06T21:01:53Z,26047,Java,10.64,30
vinc3m1/RoundedImageView,6427,https://github.com/vinc3m1/RoundedImageView,2013-02-22T01:17:37Z,2025-09-05T09:34:12Z,8746,Java,12.54,19
pig-mesh/pig,6414,https://github.com/pig-mesh/pig,2019-08-26T03:24:53Z,2025-09-06T14:02:56Z,39041,Java,6.03,19
AsyncHttpClient/async-http-client,6392,https://github.com/AsyncHttpClient/async-http-client,2011-03-07T13:41:46Z,2025-09-05T13:17:16Z,19118,Java,14.5,6
hazelcast/hazelcast,6387,https://github.com/hazelcast/hazelcast,2012-03-21T12:25:18Z,2025-09-05T11:18:06Z,407179,Java,13.46,30
aa112901/remusic,6360,https://github.com/aa112901/remusic,2016-03-24T06:20:39Z,2025-08-29T17:55:33Z,115952,Java,9.45,0
sshahine/JFoenix,6346,https://github.com/sshahine/JFoenix,2015-09-08T14:04:24Z,2025-09-06T21:02:54Z,28243,Java,10.0,0
vespa-engine/vespa,6334,https://github.com/vespa-engine/vespa,2016-06-03T20:54:20Z,2025-09-06T22:14:43Z,464577,Java,9.26,30
wasabeef/richeditor-android,6333,https://github.com/wasabeef/richeditor-android,2015-03-30T16:19:20Z,2025-08-31T12:57:38Z,2898,Java,10.44,0
joelittlejohn/jsonschema2pojo,6331,https://github.com/joelittlejohn/jsonschema2pojo,2013-06-22T22:28:53Z,2025-09-06T09:13:37Z,12231,Java,12.21,30
amitshekhariitbhu/from-java-to-kotlin,6295,https://github.com/amitshekhariitbhu/from-java-to-kotlin,2017-05-21T11:56:27Z,2025-09-05T01:16:54Z,265,Java,8.3,0
micronaut-projects/micronaut-core,6292,https://github.com/micronaut-projects/micronaut-core,2018-03-07T12:05:08Z,2025-09-04T12:56:53Z,108422,Java,7.5,30
koush/ion,6276,https://github.com/koush/ion,2013-05-22T07:41:23Z,2025-09-04T17:03:13Z,11832,Java,12.29,0
lightbend/config,6261,https://github.com/lightbend/config,2011-12-06T08:02:29Z,2025-09-02T16:06:20Z,4643,Java,13.75,2
haifengl/smile,6253,https://github.com/haifengl/smile,2014-11-20T16:28:12Z,2025-09-06T09:18:49Z,257822,Java,10.8,30
648540858/wvp-GB28181-pro,6249,https://github.com/648540858/wvp-GB28181-pro,2020-11-14T14:16:37Z,2025-09-06T14:36:24Z,68112,Java,4.81,1
hibernate/hibernate-orm,6231,https://github.com/hibernate/hibernate-orm,2010-10-04T16:15:52Z,2025-09-06T22:09:10Z,296513,Java,14.92,30
ityouknow/spring-cloud-examples,6225,https://github.com/ityouknow/spring-cloud-examples,2017-04-28T08:48:53Z,2025-09-06T18:12:26Z,76,Java,8.36,0
apache/flink-cdc,6215,https://github.com/apache/flink-cdc,2020-07-27T19:23:33Z,2025-09-06T15:11:22Z,43459,Java,5.11,22
graphql-java/graphql-java,6196,https://github.com/graphql-java/graphql-java,2015-07-06T06:52:20Z,2025-09-04T23:17:55Z,19264,Java,10.17,30
gephi/gephi,6196,https://github.com/gephi/gephi,2011-10-22T03:14:46Z,2025-09-03T15:47:10Z,657007,Java,13.88,19
DerekYRC/mini-spring,6186,https://github.com/DerekYRC/mini-spring,2020-11-17T11:59:18Z,2025-09-06T14:54:39Z,1088,Java,4.8,0
Javen205/IJPay,6150,https://github.com/Javen205/IJPay,2017-05-02T03:15:32Z,2025-09-05T08:12:50Z,25427,Java,8.35,24
jetlinks/jetlinks-community,6145,https://github.com/jetlinks/jetlinks-community,2020-01-02T07:27:34Z,2025-09-05T06:12:07Z,70994,Java,5.68,20
google/grafika,6131,https://github.com/google/grafika,2013-12-19T18:36:53Z,2025-09-02T06:30:33Z,1092,Java,11.72,1
ikew0ng/SwipeBackLayout,6126,https://github.com/ikew0ng/SwipeBackLayout,2013-08-25T03:36:12Z,2025-08-30T17:35:00Z,2934,Java,12.03,0
logisim-evolution/logisim-evolution,6122,https://github.com/logisim-evolution/logisim-evolution,2014-09-19T05:23:24Z,2025-09-06T20:09:16Z,115333,Java,10.97,30
auth0/java-jwt,6119,https://github.com/auth0/java-jwt,2014-03-07T15:06:11Z,2025-09-06T09:01:08Z,1553,Java,11.5,30
apache/incubator-kie-drools,6111,https://github.com/apache/incubator-kie-drools,2011-02-18T08:37:05Z,2025-09-05T07:09:09Z,309657,Java,14.55,6
daimajia/NumberProgressBar,6104,https://github.com/daimajia/NumberProgressBar,2014-05-01T08:54:25Z,2025-09-05T03:44:01Z,158,Java,11.35,3
rengwuxian/MaterialEditText,6102,https://github.com/rengwuxian/MaterialEditText,2014-10-30T10:07:23Z,2025-09-05T02:20:40Z,1260,Java,10.85,19
nayuki/QR-Code-generator,6087,https://github.com/nayuki/QR-Code-generator,2016-04-15T02:19:41Z,2025-09-06T05:10:55Z,1389,Java,9.39,5
Vedenin/useful-java-links,6058,https://github.com/Vedenin/useful-java-links,2016-02-13T13:14:52Z,2025-09-06T15:52:03Z,2324,Java,9.56,0
alipay/SoloPi,6033,https://github.com/alipay/SoloPi,2019-03-14T15:32:49Z,2025-09-06T03:43:36Z,272397,Java,6.48,8
LandGrey/SpringBootVulExploit,6031,https://github.com/LandGrey/SpringBootVulExploit,2020-05-20T09:18:44Z,2025-09-06T08:28:45Z,135,Java,5.3,0
singwhatiwanna/dynamic-load-apk,6029,https://github.com/singwhatiwanna/dynamic-load-apk,2014-03-30T11:51:00Z,2025-09-03T06:05:55Z,8956,Java,11.44,0
google/j2objc,6028,https://github.com/google/j2objc,2014-01-30T20:19:56Z,2025-09-05T18:45:51Z,105714,Java,11.6,1
pedrovgs/EffectiveAndroidUI,6015,https://github.com/pedrovgs/EffectiveAndroidUI,2014-07-04T08:42:20Z,2025-08-30T09:51:56Z,994,Java,11.18,0
rey5137/material,5990,https://github.com/rey5137/material,2014-12-09T12:07:32Z,2025-09-03T04:24:42Z,3901,Java,10.74,10
graphhopper/graphhopper,5989,https://github.com/graphhopper/graphhopper,2012-02-18T19:57:38Z,2025-09-05T15:13:43Z,138415,Java,13.55,30
google/physical-web,5983,https://github.com/google/physical-web,2014-09-30T18:32:14Z,2025-09-06T14:15:30Z,33447,Java,10.93,17
robolectric/robolectric,5971,https://github.com/robolectric/robolectric,2010-08-28T00:28:25Z,2025-09-06T09:56:22Z,64727,Java,15.03,30
wyouflf/xUtils3,5969,https://github.com/wyouflf/xUtils3,2015-10-28T10:56:04Z,2025-09-01T08:14:02Z,9041,Java,9.86,9
vavr-io/vavr,5967,https://github.com/vavr-io/vavr,2014-01-30T14:07:25Z,2025-09-06T15:13:09Z,23006,Java,11.6,19
liyifeng1994/ssm,5960,https://github.com/liyifeng1994/ssm,2016-06-18T17:58:56Z,2025-09-02T14:35:33Z,12364,Java,9.22,0
obsidiandynamics/kafdrop,5959,https://github.com/obsidiandynamics/kafdrop,2019-05-27T08:46:56Z,2025-09-06T20:53:13Z,2936,Java,6.28,30
btraceio/btrace,5950,https://github.com/btraceio/btrace,2014-08-28T18:58:24Z,2025-09-04T02:14:50Z,17816,Java,11.03,30
apache/camel,5941,https://github.com/apache/camel,2009-05-21T00:25:36Z,2025-09-05T18:43:56Z,1114860,Java,16.3,0
springfox/springfox,5938,https://github.com/springfox/springfox,2012-05-06T06:38:57Z,2025-08-29T06:45:50Z,186279,Java,13.34,12
javaparser/javaparser,5937,https://github.com/javaparser/javaparser,2011-10-30T14:03:44Z,2025-09-05T07:17:54Z,45771,Java,13.85,30
apache/hudi,5931,https://github.com/apache/hudi,2016-12-14T15:53:41Z,2025-09-05T18:28:13Z,2096101,Java,8.73,30
prolificinteractive/material-calendarview,5927,https://github.com/prolificinteractive/material-calendarview,2015-02-09T22:31:56Z,2025-09-05T05:01:47Z,4823,Java,10.57,22
antoniolg/androidmvp,5924,https://github.com/antoniolg/androidmvp,2014-04-02T05:42:20Z,2025-08-30T09:47:42Z,327,Java,11.43,0
google/google-java-format,5913,https://github.com/google/google-java-format,2015-05-11T20:38:28Z,2025-09-05T11:50:32Z,2177,Java,10.32,30
weibocom/motan,5896,https://github.com/weibocom/motan,2016-04-20T10:56:17Z,2025-09-05T00:41:21Z,4641,Java,9.38,27
apache/pinot,5892,https://github.com/apache/pinot,2014-05-19T23:27:48Z,2025-09-06T22:17:32Z,339090,Java,11.3,20
journeyapps/zxing-android-embedded,5891,https://github.com/journeyapps/zxing-android-embedded,2012-11-28T16:36:39Z,2025-09-06T19:00:15Z,8388,Java,12.77,9
WeiYe-Jing/datax-web,5882,https://github.com/WeiYe-Jing/datax-web,2019-11-19T01:09:05Z,2025-09-05T02:18:38Z,43670,Java,5.8,5
lets-blade/blade,5878,https://github.com/lets-blade/blade,2015-06-10T03:35:49Z,2025-08-28T07:45:10Z,3385,Java,10.24,9
apache/iotdb,5876,https://github.com/apache/iotdb,2018-11-24T21:29:17Z,2025-09-06T04:12:29Z,326386,Java,6.78,30
ZhongFuCheng3y/austin,5875,https://github.com/ZhongFuCheng3y/austin,2021-11-06T09:36:01Z,2025-09-06T13:05:02Z,20073,Java,3.83,0
opengoofy/hippo4j,5872,https://github.com/opengoofy/hippo4j,2021-06-16T02:59:48Z,2025-09-04T15:14:09Z,23733,Java,4.22,18
amitshekhariitbhu/Fast-Android-Networking,5841,https://github.com/amitshekhariitbhu/Fast-Android-Networking,2016-03-21T18:35:44Z,2025-09-05T03:22:54Z,2865,Java,9.46,10
CeuiLiSA/Pixiv-Shaft,5838,https://github.com/CeuiLiSA/Pixiv-Shaft,2019-04-01T09:59:09Z,2025-09-06T18:30:49Z,177763,Java,6.43,30
LaurieWired/GhidraMCP,5815,https://github.com/LaurieWired/GhidraMCP,2025-03-23T05:36:55Z,2025-09-06T12:45:00Z,180,Java,0.46,5
ffay/lanproxy,5806,https://github.com/ffay/lanproxy,2016-11-20T08:12:10Z,2025-09-05T00:19:38Z,9573,Java,8.79,1
Nightonke/BoomMenu,5805,https://github.com/Nightonke/BoomMenu,2016-03-19T12:04:12Z,2025-08-30T18:03:47Z,103934,Java,9.47,0
JSQLParser/JSqlParser,5803,https://github.com/JSQLParser/JSqlParser,2011-06-23T22:51:52Z,2025-09-06T00:54:19Z,13847,Java,14.2,30
changmingxie/tcc-transaction,5797,https://github.com/changmingxie/tcc-transaction,2015-12-05T04:27:53Z,2025-09-04T11:46:25Z,7095,Java,9.75,8
youtube/api-samples,5795,https://github.com/youtube/api-samples,2013-12-09T18:41:41Z,2025-09-05T19:07:48Z,816,Java,11.74,0
yarolegovich/DiscreteScrollView,5789,https://github.com/yarolegovich/DiscreteScrollView,2017-03-03T23:38:54Z,2025-09-06T21:00:11Z,33353,Java,8.51,2
apache/hive,5781,https://github.com/apache/hive,2009-05-21T02:31:01Z,2025-09-06T16:11:52Z,742141,Java,16.3,0
JakeWharton/DiskLruCache,5776,https://github.com/JakeWharton/DiskLruCache,2012-01-05T00:36:34Z,2025-08-30T22:37:24Z,416,Java,13.67,0
dmytrodanylyk/circular-progress-button,5774,https://github.com/dmytrodanylyk/circular-progress-button,2014-06-07T12:58:48Z,2025-09-06T12:55:27Z,1028,Java,11.25,3
TeamAmaze/AmazeFileManager,5751,https://github.com/TeamAmaze/AmazeFileManager,2014-07-14T19:47:53Z,2025-09-06T19:21:03Z,62215,Java,11.15,30
Nepxion/Discovery,5744,https://github.com/Nepxion/Discovery,2018-06-21T16:16:49Z,2025-09-02T11:05:47Z,247850,Java,7.21,30
k0shk0sh/FastHub,5733,https://github.com/k0shk0sh/FastHub,2017-02-18T17:53:16Z,2025-09-05T18:38:02Z,19973,Java,8.55,30
Devlight/InfiniteCycleViewPager,5727,https://github.com/Devlight/InfiniteCycleViewPager,2016-08-22T08:04:39Z,2025-08-27T12:10:04Z,279,Java,9.04,2
jpush/aurora-imui,5716,https://github.com/jpush/aurora-imui,2016-12-13T05:24:01Z,2025-09-02T15:03:08Z,11470,Java,8.73,30
jeequan/jeepay,5715,https://github.com/jeequan/jeepay,2017-08-12T02:40:32Z,2025-09-06T13:26:04Z,6560,Java,8.07,0
yanzhenjie/SwipeRecyclerView,5706,https://github.com/yanzhenjie/SwipeRecyclerView,2016-08-03T15:43:34Z,2025-09-05T01:43:24Z,29347,Java,9.09,0
alibaba/spring-ai-alibaba,5692,https://github.com/alibaba/spring-ai-alibaba,2024-09-09T01:35:50Z,2025-09-06T14:25:46Z,196831,Java,0.99,10
springside/springside4,5687,https://github.com/springside/springside4,2012-02-23T08:39:03Z,2025-08-13T11:09:34Z,4837,Java,13.54,3
dromara/lamp-cloud,5684,https://github.com/dromara/lamp-cloud,2018-01-17T02:51:04Z,2025-09-05T01:40:15Z,52021,Java,7.64,0
wasabeef/Blurry,5663,https://github.com/wasabeef/Blurry,2015-07-23T14:12:08Z,2025-09-06T11:55:34Z,2286,Java,10.12,0
JakeWharton/u2020,5660,https://github.com/JakeWharton/u2020,2013-11-14T11:58:23Z,2025-09-06T17:21:04Z,9385,Java,11.81,0
crazycodeboy/react-native-splash-screen,5659,https://github.com/crazycodeboy/react-native-splash-screen,2016-09-14T10:43:55Z,2025-09-03T11:18:31Z,3912,Java,8.98,12
jagrosh/MusicBot,5659,https://github.com/jagrosh/MusicBot,2016-08-14T18:46:29Z,2025-09-06T20:51:39Z,7798,Java,9.06,30
apache/nifi,5655,https://github.com/apache/nifi,2014-12-12T08:00:05Z,2025-09-06T21:27:51Z,285665,Java,10.74,0
hanks-zyh/HTextView,5652,https://github.com/hanks-zyh/HTextView,2015-12-19T16:34:59Z,2025-09-06T21:02:40Z,9880,Java,9.72,0
redis/lettuce,5633,https://github.com/redis/lettuce,2014-05-10T13:08:46Z,2025-09-05T12:20:41Z,27434,Java,11.33,30
ZHENFENG13/spring-boot-projects,5628,https://github.com/ZHENFENG13/spring-boot-projects,2017-04-01T01:50:14Z,2025-09-06T12:44:35Z,14626,Java,8.43,0
daimajia/AndroidImageSlider,5620,https://github.com/daimajia/AndroidImageSlider,2014-06-02T06:04:17Z,2025-08-30T09:56:38Z,2165,Java,11.26,5
jd-opensource/joyagent-jdgenie,5607,https://github.com/jd-opensource/joyagent-jdgenie,2025-07-16T02:59:53Z,2025-09-06T14:41:08Z,90706,Java,0.14,0
ElderDrivers/EdXposed,5605,https://github.com/ElderDrivers/EdXposed,2019-01-18T16:18:19Z,2025-09-04T06:58:10Z,12036,Java,6.63,27
JanusGraph/janusgraph,5605,https://github.com/JanusGraph/janusgraph,2016-12-26T13:26:29Z,2025-09-05T08:11:14Z,60719,Java,8.7,28
meefik/linuxdeploy,5603,https://github.com/meefik/linuxdeploy,2012-08-21T04:49:14Z,2025-09-05T15:48:53Z,53204,Java,13.04,30
TommyLemon/Android-ZBLibrary,5599,https://github.com/TommyLemon/Android-ZBLibrary,2015-08-20T16:03:53Z,2025-09-03T14:55:34Z,32789,Java,10.05,25
hongyangAndroid/FlowLayout,5597,https://github.com/hongyangAndroid/FlowLayout,2015-08-28T09:32:31Z,2025-09-01T06:09:16Z,910,Java,10.03,0
amlcurran/ShowcaseView,5583,https://github.com/amlcurran/ShowcaseView,2012-08-14T19:07:36Z,2025-08-25T20:00:14Z,15237,Java,13.06,13
Suwayomi/Suwayomi-Server,5575,https://github.com/Suwayomi/Suwayomi-Server,2020-12-23T20:31:38Z,2025-09-06T20:23:12Z,82282,Java,4.7,30
baidu/uid-generator,5560,https://github.com/baidu/uid-generator,2017-03-27T04:03:43Z,2025-09-06T17:15:55Z,390,Java,8.45,0
knightliao/disconf,5554,https://github.com/knightliao/disconf,2014-05-30T09:39:27Z,2025-09-02T01:59:51Z,8619,Java,11.27,12
nhaarman/ListViewAnimations,5551,https://github.com/nhaarman/ListViewAnimations,2013-03-19T11:59:23Z,2025-08-30T09:57:38Z,25513,Java,12.47,14
danikula/AndroidVideoCache,5501,https://github.com/danikula/AndroidVideoCache,2015-04-01T11:25:52Z,2025-08-26T09:50:49Z,116062,Java,10.43,20
emilsjolander/StickyListHeaders,5497,https://github.com/emilsjolander/StickyListHeaders,2012-03-11T18:29:18Z,2025-08-18T19:06:50Z,3866,Java,13.49,16
wuhaoyu1990/MagicCamera,5494,https://github.com/wuhaoyu1990/MagicCamera,2016-01-08T11:36:56Z,2025-09-03T08:24:29Z,17476,Java,9.66,0
00-Evan/shattered-pixel-dungeon,5486,https://github.com/00-Evan/shattered-pixel-dungeon,2014-07-31T21:56:31Z,2025-09-06T19:11:20Z,182678,Java,11.1,30
sockeqwe/mosby,5478,https://github.com/sockeqwe/mosby,2015-03-25T00:59:19Z,2025-08-13T11:13:09Z,26564,Java,10.45,15
